2023-09-27T12:13:38.416670670Z,12
2023-09-27T15:32:06.510096541Z,10
2023-09-27T15:32:53.913427783Z,11
2023-09-27T15:48:15.741235741Z,10
2023-09-27T15:53:41.741649154Z,12
2023-09-27T16:25:23.367588667Z,10
2023-09-27T16:27:24.028745297Z,12
2023-09-27T16:29:23.640254786Z,12
2023-09-27T16:31:24.242746175Z,12
2023-09-27T16:33:23.915800659Z,12
2023-09-27T16:35:23.556679718Z,12
2023-09-27T16:37:24.209300695Z,12
2023-09-27T16:39:23.846165324Z,12
2023-09-27T16:41:23.464505085Z,12
2023-09-27T16:43:24.080195001Z,11
2023-09-27T16:45:23.718246933Z,12
2023-09-27T16:47:23.275945328Z,12
2023-09-27T16:49:23.893973904Z,12
2023-09-27T16:51:23.475197490Z,12
2023-09-27T16:53:24.121675104Z,11
2023-09-27T16:55:23.742790786Z,12
2023-09-27T16:57:23.364410865Z,12
2023-09-27T16:59:23.975955863Z,12
2023-09-27T17:01:23.609318476Z,12
2023-09-27T17:03:24.228326340Z,12
2023-09-27T17:05:23.852252002Z,11
2023-09-27T17:07:23.439278871Z,12
2023-09-27T17:09:24.110604689Z,12
